"Property id","City","Location","Plot Number","Size","Floor","Accommodation","Possession","Price","Facing","PARK FACING","Corner","Description","Title","Builder name","Contact","Editor Choice","Folder Name","PHOTO TYPE","Image Link","THUMBNAL","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C2095A","300","1st","4BHK","15M","Price on Request","SOUTH","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","CONCEPT HOMES","9818212435","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C2095A","300","2nd","4BHK","15M","Price on Request","SOUTH","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","CONCEPT HOMES","9818212435","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C2095A","300","3rd","4BHK","15M","Price on Request","SOUTH","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","CONCEPT HOMES","9818212435","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C2095A","300","4th","4BHK","15M","Price on Request","SOUTH","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","CONCEPT HOMES","9818212435","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C2470","300","1st","4BHK","17M","Price on Request","EAST","",""," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","MUKUL SHARMA","9911603202","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C2470","300","2nd","4BHK","17M","Price on Request","EAST","",""," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","MUKUL SHARMA","9911603202","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C2470","300","3rd","4BHK","17M","Price on Request","EAST","",""," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Luxury Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","MUKUL SHARMA","9911603202","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C2470","300","4th","4BHK","17M","Price on Request","EAST","",""," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","MUKUL SHARMA","9911603202","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C2473","300","1st","4BHK","5M","3.25","EAST","",""," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","AKSHAT GUPTA","8178310447","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C2473","300","2nd","4BHK","5M","3","EAST","",""," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","AKSHAT GUPTA","8178310447","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C2473","300","3rd","4BHK","5M","3","EAST","",""," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Ultra Luxury Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","AKSHAT GUPTA","8178310447","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C2492","500","1st","4BHK","6M","7","EAST","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Luxury Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","HEMANT MAHLAN","9540805959","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C2492","500","2nd","4BHK","6M","5.25","EAST","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","HEMANT MAHLAN","9540805959","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C2492","500","3rd","4BHK","6M","5.25","EAST","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","HEMANT MAHLAN","9540805959","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C2492","500","4th","4BHK","6M","5.5","EAST","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","HEMANT MAHLAN","9540805959","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C2631","418","1st","4BHK","4M","4.8","EAST","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","VINEET YADAV","8826256009","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C2631","418","2nd","4BHK","4M","4.6","EAST","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","VINEET YADAV","8826256009","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C2631","418","3rd","4BHK","4M","4.6","EAST","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Luxury Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","VINEET YADAV","8826256009","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C2631","418","4th","4BHK","4M","5.2","EAST","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","VINEET YADAV","8826256009","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C34","418","1st","4BHK","10M","Price on Request","NORTH","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","SRESHTH SUNEJA","9958445858","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C34","418","2nd","4BHK","10M","Price on Request","NORTH","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","SRESHTH SUNEJA","9958445858","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C34","418","3rd","4BHK","10M","Price on Request","NORTH","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Ultra Luxury Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","SRESHTH SUNEJA","9958445858","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C34","418","4th","4BHK","10M","Price on Request","NORTH","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Luxury Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","SRESHTH SUNEJA","9958445858","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C364B","300","1st","4BHK","3M","4","SOUTH","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","HEMANT JUNEJA","9811033130","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C364B","300","2nd","4BHK","3M","3.75","SOUTH","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","HEMANT JUNEJA","9811033130","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C364B","300","3rd","4BHK","3M","3.75","SOUTH","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","HEMANT JUNEJA","9811033130","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C364B","300","4th","4BHK","3M","4.25","SOUTH","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","HEMANT JUNEJA","9811033130","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C364C","300","1st","4BHK","1M","3.6","NORTH","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","MANDEEP SINGH JOHAR","9811303032","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C364C","300","2nd","4BHK","1M","3.3","NORTH","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Luxury Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","MANDEEP SINGH JOHAR","9811303032","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C364C","300","3rd","4BHK","1M","3.3","NORTH","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","MANDEEP SINGH JOHAR","9811303032","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C364C","300","4th","4BHK","1M","3.7","NORTH","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","MANDEEP SINGH JOHAR","9811303032","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C385","300","1st","4BHK","4M","Price on Request","NORTHEAST","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","ANIL KUMAR","9811659702","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C385","300","2nd","4BHK","4M","Price on Request","NORTHEAST","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Ultra Luxury Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","ANIL KUMAR","9811659702","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C385","300","3rd","4BHK","4M","Price on Request","NORTHEAST","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Luxury Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","ANIL KUMAR","9811659702","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C385","300","4th","4BHK","4M","Price on Request","NORTHEAST","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","ANIL KUMAR","9811659702","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C40","418","1st","4BHK","6M","5.25","NORTH","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","GAUTAM MENON","9958833477","","","NORMAL","https://drive.google.com/drive/folders/12d2tPnO1faOGqqXL-C0Lliz9KA9tVmjn?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C40","418","2nd","4BHK","6M","5","NORTH","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","GAUTAM MENON","9958833477","","","NORMAL","https://drive.google.com/drive/folders/12d2tPnO1faOGqqXL-C0Lliz9KA9tVmjn?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C40","418","3rd","4BHK","6M","5","NORTH","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","GAUTAM MENON","9958833477","","","NORMAL","https://drive.google.com/drive/folders/12d2tPnO1faOGqqXL-C0Lliz9KA9tVmjn?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C40","418","4th","4BHK","6M","5.75","NORTH","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","GAUTAM MENON","9958833477","","","NORMAL","https://drive.google.com/drive/folders/12d2tPnO1faOGqqXL-C0Lliz9KA9tVmjn?usp=share_link","","","","","","","",""
"","GURGAON","SUSHANT LOK -1","C442","300","1st","4BHK","4M","3.4","NORTH","NO","NO"," Near Golf Course Road
  Walking Distance to Vyapar Kendra Market
  500 mtr Distance Galleria Market
  250 mtr Distance Supermart Market
  1 KM Distance from HUDA City Center Metro Station
 1 KM Distance From Fortis Hospital
  Wardrobe in Each Room with attached washrooms
  Modular Kitchen
  Italian Marble
  Chimney & Hob with Exhaust FAN","4BHK Luxury Brand New Builder Floor Availabe for Sale in Sushant Lok-1,Gurgaon","ALLURE CONSTRUCTIONS","9355189999","","","NORMAL","https://drive.google.com/drive/folders/197H2J4yH9TLYHJMEQcDCuaqDVw_x6kOq?usp=share_link","","","","","","","",""
